lon,lat
-80.0,85.78125
6.2279,85.78125
20.591652120829167,92.28515625
20.838277806058933,92.35107421875
21.08450008351735,92.28515625
21.14599216495789,92.197265625
21.268899719967695,92.1533203125
21.350781150679737,92.2412109375
21.47351753334985,92.35107421875
21.391704731036587,92.4609375
21.309846141087192,92.57080078125
21.350781150679737,92.63671875
21.453068633086783,92.61474609375
21.637005211106306,92.63671875
21.861498734372567,92.61474609375
21.922663209325922,92.61474609375
22.085639901650328,92.65869140625
22.167057857886153,92.7685546875
22.024545601240337,92.8564453125
21.94304553343818,92.87841796875
22.004174972902003,92.92236328125
22.14670778001263,93.01025390625
22.167057857886153,93.05419921875
22.228090416784486,93.14208984375
22.39071391683855,93.18603515625
22.451648819126202,93.18603515625
22.695120184965695,93.14208984375
22.79643932091949,93.1201171875
22.87744046489713,93.076171875
22.958393318086348,93.18603515625
23.039297747769726,93.27392578125
23.140359987886114,93.33984375
23.28171917560002,93.36181640625
23.38259828417886,93.3837890625
23.52370005882413,93.40576171875
23.584126032644118,93.40576171875
23.704894502324912,93.40576171875
23.805449612314625,93.40576171875
23.986252599841798,93.33984375
24.046463999666567,93.2958984375
24.10664717920179,93.3837890625
23.986252599841798,93.40576171875
23.96617587126503,93.49365234375
24.026396666017327,93.7353515625
24.00632619875113,93.84521484375
23.905926927314724,93.93310546875
23.905926927314724,94.130859375
24.266997288418167,94.306640625
24.647017162630366,94.46044921875
24.806681353851964,94.658203125
25.025884063244824,94.68017578125
25.18505888358067,94.68017578125
25.224820176765036,94.59228515625
25.363882272740256,94.59228515625
25.502784548755354,94.68017578125
25.54244147012483,94.85595703125
25.62171595984575,94.89990234375
25.70093788144426,94.9658203125
25.958044673317843,95.009765625
26.096254906968525,95.16357421875
26.2145910237943,95.108642578125
26.36234206899876,95.064697265625
26.41155054662258,95.07568359375
26.509904531413927,95.064697265625
26.539394329017032,95.130615234375
26.627818226393046,95.16357421875
26.63763888664592,95.20751953125
26.64745870265938,95.262451171875
26.676913083105454,95.328369140625
26.725986812271756,95.44921875
26.853479438420024,95.537109375
26.83387451505858,95.625
26.902476886279832,95.64697265625
26.892679095908164,95.745849609375
26.980828590472107,95.80078125
27.010196431931526,95.833740234375
27.01998400798257,95.91064453125
27.068909095463365,95.95458984375
27.166695222253114,96.0205078125
27.235094607795503,96.15234375
27.31321389856826,96.558837890625
27.362010549240278,96.591796875
27.35225293806384,96.646728515625
27.362010549240278,96.734619140625
27.31321389856826,96.83349609375
27.235094607795503,96.85546875
27.15692045688088,96.92138671875
27.137368359795584,97.00927734375
27.0982539061379,97.042236328125
27.088473156555896,97.130126953125
27.147144835991796,97.152099609375
27.166695222253114,97.14111328125
27.205785724383325,97.119140625
27.264395776495334,97.064208984375
27.303451991034542,97.03125
27.35225293806384,96.954345703125
27.401032392938863,96.96533203125
27.449790329784214,96.910400390625
27.518015241965664,96.910400390625
27.576460076262716,96.888427734375
27.644606381943326,96.888427734375
27.712710260887476,96.9873046875
27.771051193172273,97.05322265625
27.780771643348196,97.119140625
27.839076094777816,97.196044921875
27.916766641249062,97.261962890625
27.926474039865017,97.327880859375
27.965294915211132,97.371826171875
28.038046419369945,97.3828125
28.06713326012151,97.3388671875
28.091366281406945,97.3114013671875
28.115593833316762,97.31689453125
28.159189634046708,97.3388671875
28.19308520918522,97.3553466796875
28.217289755957054,97.3553466796875
28.23664944401447,97.3388671875
28.251166905231486,97.3663330078125
28.241488817301672,97.3992919921875
28.28019589809702,97.415771484375
28.294707428421205,97.4652099609375
28.34306490482549,97.5091552734375
28.38173504322308,97.481689453125
28.420391085674304,97.503662109375
28.44454394857482,97.5201416015625
28.488005204159457,97.5146484375
28.545925723233477,97.5640869140625
28.521796040000673,97.6025390625
28.545925723233477,97.66845703125
28.468691297348148,97.7178955078125
28.36723539252299,97.7618408203125
28.31405305806959,97.7947998046875
28.31405305806959,97.8607177734375
28.352733760237818,97.877197265625
28.31405305806959,97.9266357421875
28.28503329464068,97.9595947265625
28.265682390146477,98.0035400390625
28.22213000715856,98.0145263671875
28.19308520918522,98.031005859375
28.212449285338465,98.0694580078125
28.168875180063345,98.1024169921875
28.091366281406945,98.1683349609375
27.97014654331592,98.1298828125
27.931327412293648,98.1793212890625
27.887639217136517,98.2122802734375
27.86336037597851,98.173828125
27.83421858600917,98.1793212890625
27.824502916144823,98.2232666015625
27.771051193172273,98.2122802734375
27.75160768754938,98.2342529296875
27.722435918973428,98.2342529296875
27.712710260887476,98.2232666015625
27.683528083787756,98.2562255859375
27.591066424185087,98.294677734375
27.537500308359462,98.3111572265625
27.518015241965664,98.3770751953125
27.527758206861883,98.404541015625
27.566721430409707,98.4320068359375
27.659203644307926,98.4429931640625
27.63974019486172,98.5198974609375
27.63974019486172,98.5638427734375
27.566721430409707,98.5968017578125
27.571590861376308,98.6517333984375
27.605670826465445,98.6627197265625
27.561851783388512,98.712158203125
27.49852672279832,98.6846923828125
27.449790329784214,98.690185546875
27.366889032381295,98.712158203125
27.249746156836583,98.7286376953125
27.21555620902969,98.701171875
27.068909095463365,98.7176513671875
27.039556602163195,98.7725830078125
26.980828590472107,98.734130859375
26.892679095908164,98.7451171875
26.848578525873275,98.734130859375
26.799557733065328,98.76708984375
26.70635985763354,98.7506103515625
26.62290757974432,98.778076171875
26.559049984075532,98.756103515625
26.44598399885638,98.7451171875
26.249083096330665,98.67919921875
26.1800887243873,98.7451171875
26.145576207592274,98.7176513671875
26.10118797369925,98.6572265625
26.140645014531376,98.646240234375
26.140645014531376,98.580322265625
26.007424156802212,98.602294921875
25.97779895546436,98.624267578125
25.94322678532246,98.6956787109375
25.854280326572404,98.701171875
25.794945475649673,98.6407470703125
25.854280326572404,98.54736328125
25.78505344378837,98.4814453125
25.691038020050126,98.448486328125
25.601902261115725,98.3990478515625
25.55235365216549,98.3111572265625
25.626668871238568,98.162841796875
25.572175556682115,98.1903076171875
25.522614647623293,98.1243896484375
25.44823489808649,98.162841796875
25.37877231509496,98.1134033203125
25.309269760067775,98.06396484375
25.304303764403617,98.0145263671875
25.209911213827688,97.9266357421875
25.264568475331583,97.8497314453125
25.075648445630527,97.734375
24.966140159912975,97.7288818359375
24.90138485280086,97.734375
24.836595553891183,97.80029296875
24.826624956562167,97.701416015625
24.73685348477069,97.547607421875
24.612063338963782,97.5750732421875
24.442148824865637,97.5311279296875
24.452150156180966,97.66845703125
24.397133017391052,97.679443359375
24.347096633808512,97.7069091796875
24.33208186007361,97.66845703125
