lon,lat
89,-180.0
73.0,-180.0
67.33986082559095,-169.62890625
66.58321725728173,-168.92578125
65.94647177615738,-168.75
65.14611484756372,-169.1015625
64.62387720204688,-169.62890625
64.09140752262307,-171.2109375
63.704722429433225,-172.44140625
63.074865690586634,-172.96875
61.18562468142281,-176.1328125
60.41385235046491,-177.71484375
58.81374171570781,-180.0
43.834526782236814,-180.0
43.8345,-180.0
0.3515602939922709,-180.0
0.3515602939922709,-115.3125
0.35156,-115.3125
0.3515602939922709,-109.3359375
0.4394488164139768,-103.447265625
0.7031073524364909,-101.953125
0.615222552406841,-100.634765625
1.142502403706165,-98.0859375
1.3182430568620136,-97.03125
1.4939713066293239,-95.09765625
2.1088986592431382,-93.251953125
2.4601811810210052,-90.3515625
3.337953961416485,-87.5390625
3.337953961416485,-85.517578125
4.039617826768437,-82.705078125
6.315298538330033,-79.892578125
7.27529233637217,-79.1015625
8.407168163601074,-78.486328125
9.102096738726456,-77.783203125
10.14193168613103,-77.16796875
10.919617760254697,-76.728515625
11.609193407938953,-76.025390625
12.297068292853817,-75.322265625
13.581920900545844,-71.89453125
14.093957177836224,-70.400390625
14.00869637063467,-68.5546875
13.581920900545844,-66.708984375
13.154376055418528,-64.6875
13.325484885597936,-62.9296875
13.496472765758952,-60.46875
13.923403897723347,-57.3046875
13.923403897723347,-54.66796875
14.179186142354181,-52.119140625
13.581920900545844,-46.40625
15.284185114076433,-39.0234375
15.8333,-27.01
89,-27.01
